CUPP	 7,461	0.003	4159
COVEY	 7,461	0.003	4160
CATALANO	 7,461	0.003	4161
BOEHM	 7,461	0.003	4162
BADER	 7,461	0.003	4163
YOON	 7,461	0.003	4164
WALSTON	 7,461	0.003	4165
TENNEY	 7,461	0.003	4166
SIPES	 7,461	0.003	4167
ROLLER	 7,461	0.003	4168
RAWLINS	 7,461	0.003	4169
MEDLOCK	 7,461	0.003	4170
MCCASKILL	 7,461	0.003	4171
MCCALLISTER	 7,461	0.003	4172
MARCOTTE	 7,461	0.003	4173
MACLEAN	 7,461	0.003	4174
HUGHEY	 7,461	0.003	4175
HENKE	 7,461	0.003	4176
HARWELL	 7,461	0.003	4177
GLADNEY	 7,461	0.003	4178
GILSON	 7,461	0.003	4179
DEW	 7,461	0.003	4180
CHISM	 7,461	0.003	4181
CASKEY	 7,461	0.003	4182
BRANDENBURG	 7,461	0.003	4183
BAYLOR	 7,461	0.003	4184
VILLASENOR	 7,461	0.003	4185
VEAL	 7,461	0.003	4186
VAN	 7,461	0.003	4187
THATCHER	 7,461	0.003	4188
STEGALL	 7,461	0.003	4189
SHORE	 7,461	0.003	4190
PETRIE	 7,461	0.003	4191
NOWLIN	 7,461	0.003	4192
NAVARRETE	 7,461	0.003	4193
MUHAMMAD	 7,461	0.003	4194
LOMBARD	 7,461	0.003	4195
LOFTIN	 7,461	0.003	4196
LEMASTER	 7,461	0.003	4197
KROLL	 7,461	0.003	4198
KOVACH	 7,461	0.003	4199
KIMBRELL	 7,461	0.003	4200
KIDWELL	 7,461	0.003	4201
HERSHBERGER	 7,461	0.003	4202
FULCHER	 7,461	0.003	4203
ENG	 7,461	0.003	4204
CANTWELL	 7,461	0.003	4205
BUSTOS	 7,461	0.003	4206
BOLAND	 7,461	0.003	4207
BOBBITT	 7,461	0.003	4208
BINKLEY	 7,461	0.003	4209
WESTER	 7,461	0.003	4210
WEIS	 7,461	0.003	4211
VERDIN	 7,461	0.003	4212
TONG	 7,461	0.003	4213
TILLER	 7,461	0.003	4214
SISCO	 7,461	0.003	4215
SHARKEY	 7,461	0.003	4216
SEYMORE	 7,461	0.003	4217
ROSENBAUM	 7,461	0.003	4218
ROHR	 7,461	0.003	4219
QUINONEZ	 7,461	0.003	4220
PINKSTON	 7,461	0.003	4221
NATION	 7,461	0.003	4222
MALLEY	 7,461	0.003	4223
LOGUE	 7,461	0.003	4224
LESSARD	 7,461	0.003	4225
LERNER	 7,461	0.003	4226
LEBRON	 7,461	0.003	4227
KRAUSS	 7,461	0.003	4228
KLINGER	 7,461	0.003	4229
HALSTEAD	 7,461	0.003	4230
HALLER	 7,461	0.003	4231
GETZ	 7,461	0.003	4232
BURROW	 7,461	0.003	4233
BRANT	 7,461	0.003	4234
ALGER	 7,461	0.003	4235
VICTOR	 7,461	0.003	4236
SHORES	 7,461	0.003	4237
SCULLY	 7,461	0.003	4238
POUNDS	 7,461	0.003	4239
PFEIFER	 7,461	0.003	4240
PERRON	 7,461	0.003	4241
NELMS	 7,461	0.003	4242
MUNN	 7,461	0.003	4243
MCMASTER	 7,461	0.003	4244
MCKENNEY	 7,461	0.003	4245
MANNS	 7,461	0.003	4246
KNUDSON	 7,461	0.003	4247
HUTCHENS	 7,461	0.003	4248
HUSKEY	 7,461	0.003	4249
GOEBEL	 7,461	0.003	4250
FLAGG	 7,461	0.003	4251
CUSHMAN	 7,461	0.003	4252
CLICK	 7,461	0.003	4253
CASTELLANO	 7,461	0.003	4254
CARDER	 7,461	0.003	4255
BUMGARNER	 7,461	0.003	4256
BLAINE	 7,461	0.003	4257
BIBLE	 7,461	0.003	4258
WAMPLER	 7,461	0.003	4259
SPINKS	 7,461	0.003	4260
ROBSON	 7,461	0.003	4261
NEEL	 7,461	0.003	4262
MCREYNOLDS	 7,461	0.003	4263
MATHIAS	 7,461	0.003	4264
MAAS	 7,461	0.003	4265
LOERA	 7,461	0.003	4266
KASPER	 7,461	0.003	4267
JOSE	 7,461	0.003	4268
JENSON	 7,461	0.003	4269
FLOREZ	 7,461	0.003	4270
COONS	 7,461	0.003	4271
BUCKINGHAM	 7,461	0.003	4272
BROGAN	 7,461	0.003	4273
BERRYMAN	 7,461	0.003	4274
WILMOTH	 7,461	0.003	4275
WILHITE	 7,461	0.003	4276
THRASH	 7,461	0.003	4277
SHEPHARD	 7,461	0.003	4278
SEIDEL	 7,461	0.003	4279
SCHULZE	 7,461	0.003	4280
ROLDAN	 7,461	0.003	4281
PETTIS	 7,461	0.003	4282
OBRYAN	 7,461	0.003	4283
MAKI	 7,461	0.003	4284
MACKIE	 7,461	0.003	4285
HATLEY	 7,461	0.003	4286
FRAZER	 7,461	0.003	4287
FIORE	 7,461	0.003	4288
FALLS	 7,461	0.003	4289
CHESSER	 7,461	0.003	4290
BUI	 7,461	0.003	4291
BOTTOMS	 7,461	0.003	4292
BISSON	 7,461	0.003	4293
BENEFIELD	 7,461	0.003	4294
ALLMAN	 7,461	0.003	4295
WILKE	 7,461	0.003	4296
TRUDEAU	 7,461	0.003	4297
TIMM	 7,461	0.003	4298
SHIFFLETT	 7,461	0.003	4299
RAU	 7,461	0.003	4300
MUNDY	 7,461	0.003	4301
MILLIKEN	 7,461	0.003	4302
MAYERS	 7,461	0.003	4303
LEAKE	 7,461	0.003	4304
KOHN	 7,461	0.003	4305
HUNTINGTON	 7,461	0.003	4306
HORSLEY	 7,461	0.003	4307
HERMANN	 7,461	0.003	4308
GUERIN	 7,461	0.003	4309
FRYER	 7,461	0.003	4310
FRIZZELL	 7,461	0.003	4311
FORET	 7,461	0.003	4312
FLEMMING	 7,461	0.003	4313
FIFE	 7,461	0.003	4314
CRISWELL	 7,461	0.003	4315
CARBAJAL	 7,461	0.003	4316
BOZEMAN	 7,461	0.003	4317
BOISVERT	 7,461	0.003	4318
ARCHIE	 7,461	0.003	4319
ANTONIO	 7,461	0.003	4320
ANGULO	 7,461	0.003	4321
WALLEN	 7,461	0.003	4322
TAPP	 7,461	0.003	4323
SILVERS	 7,461	0.003	4324
RAMSAY	 7,461	0.003	4325
OSHEA	 7,461	0.003	4326
ORTA	 7,461	0.003	4327
MOLL	 7,461	0.003	4328
MCKEEVER	 7,461	0.003	4329
MCGEHEE	 7,461	0.003	4330
LUCIANO	 7,461	0.003	4331
LINVILLE	 7,461	0.003	4332
KIEFER	 7,461	0.003	4333
KETCHUM	 7,461	0.003	4334
HOWERTON	 7,461	0.003	4335
GROCE	 7,461	0.003	4336
GAYLORD	 7,461	0.003	4337
GASS	 7,461	0.003	4338
FUSCO	 7,461	0.003	4339
CORBITT	 7,461	0.003	4340
BLYTHE	 7,461	0.003	4341
BETZ	 7,461	0.003	4342
BARTELS	 7,461	0.003	4343
AMARAL	 7,461	0.003	4344
AIELLO	 7,461	0.003	4345
YOO	 7,461	0.003	4346
WEDDLE	 7,461	0.003	4347
TROY	 7,461	0.003	4348
SUN	 7,461	0.003	4349
SPERRY	 7,461	0.003	4350
SEILER	 7,461	0.003	4351
RUNYAN	 7,461	0.003	4352
RALEY	 7,461	0.003	4353
OVERBY	 7,461	0.003	4354
OSTEEN	 7,461	0.003	4355
OLDS	 7,461	0.003	4356
MCKEOWN	 7,461	0.003	4357
MAURO	 7,461	0.003	4358
MATNEY	 7,461	0.003	4359
LAUER	 7,461	0.003	4360
LATTIMORE	 7,461	0.003	4361
HINDMAN	 7,461	0.003	4362
HARTWELL	 7,461	0.003	4363
FREDRICKSON	 7,461	0.003	4364
FREDERICKS	 7,461	0.003	4365
ESPINO	 7,461	0.003	4366
CLEGG	 7,461	0.003	4367
CARSWELL	 7,461	0.003	4368
CAMBELL	 7,461	0.003	4369
BURKHOLDER	 7,461	0.003	4370
AUGUST	 7,461	0.003	4371
WOODBURY	 7,461	0.003	4372
WELKER	 7,461	0.003	4373
TOTTEN	 7,461	0.003	4374
THORNBURG	 7,461	0.003	4375
THERIAULT	 7,461	0.003	4376
STITT	 7,461	0.003	4377
STAMM	 7,461	0.003	4378
STACKHOUSE	 7,461	0.003	4379
SIMONE	 7,461	0.003	4380
SCHOLL	 7,461	0.003	4381
SAXON	 7,461	0.003	4382
RIFE	 7,461	0.003	4383
RAZO	 7,461	0.003	4384
QUINLAN	 7,461	0.003	4385
PINKERTON	 7,461	0.003	4386
OLIVO	 7,461	0.003	4387
NESMITH	 7,461	0.003	4388
NALL	 7,461	0.003	4389
MATTOS	 7,461	0.003	4390
LEAK	 7,461	0.003	4391
LAFFERTY	 7,461	0.003	4392
JUSTUS	 7,461	0.003	4393
GIRON	 7,461	0.003	4394
GEER	 7,461	0.003	4395
FIELDER	 7,461	0.003	4396
EAGLE	 7,461	0.003	4397
DRAYTON	 7,461	0.003	4398
DORTCH	 7,461	0.003	4399
CONNERS	 7,461	0.003	4400
CONGER	 7,461	0.003	4401
CHAU	 7,461	0.003	4402
BOATWRIGHT	 7,461	0.003	4403
BILLIOT	 7,461	0.003	4404
BARDEN	 7,461	0.003	4405
ARMENTA	 7,461	0.003	4406
ANTOINE	 7,461	0.003	4407
TIBBETTS	 7,461	0.003	4408
STEADMAN	 7,461	0.003	4409
SLATTERY	 7,461	0.003	4410
SIDES	 7,461	0.003	4411
RINALDI	 7,461	0.003	4412
RAYNOR	 7,461	0.003	4413
RAYFORD	 7,461	0.003	4414
PINCKNEY	 7,461	0.003	4415
PETTIGREW	 7,461	0.003	4416
NICKEL	 7,461	0.003	4417
MILNE	 7,461	0.003	4418
MATTESON	 7,461	0.003	4419
HALSEY	 7,461	0.003	4420
GONSALVES	 7,461	0.003	4421
FELLOWS	 7,461	0.003	4422
DURAND	 7,461	0.003	4423
DESIMONE	 7,461	0.003	4424
COWLEY	 7,461	0.003	4425
COWLES	 7,461	0.003	4426
BRILL	 7,461	0.003	4427
BARHAM	 7,461	0.003	4428
BARELA	 7,461	0.003	4429
BARBA	 7,461	0.003	4430
ASHMORE	 7,461	0.003	4431
WITHROW	 7,461	0.003	4432
VALENTI	 7,461	0.003	4433
TEJEDA	 7,461	0.003	4434
SPRIGGS	 7,461	0.003	4435
SAYRE	 7,461	0.003	4436
SALERNO	 7,461	0.003	4437
PLACE	 7,461	0.003	4438
PELTIER	 7,461	0.003	4439
PEEL	 7,461	0.003	4440
MERRIMAN	 7,461	0.003	4441
MATHESON	 7,461	0.003	4442
LOWMAN	 7,461	0.003	4443
LINDSTROM	 7,461	0.003	4444
HYLAND	 7,461	0.003	4445
HOMER	 7,461	0.003	4446
HA	 7,461	0.003	4447
GIROUX	 7,461	0.003	4448
FRIES	 7,461	0.003	4449
FRASIER	 7,461	0.003	4450
EARLS	 7,461	0.003	4451
DUGAS	 7,461	0.003	4452
DAMON	 7,461	0.003	4453
DABNEY	 7,461	0.003	4454
COLLADO	 7,461	0.003	4455
BRISENO	 7,461	0.003	4456
BAXLEY	 7,461	0.003	4457
ANDRE	 7,461	0.003	4458
WORD	 7,461	0.003	4459
WHYTE	 7,461	0.003	4460
WENGER	 7,461	0.003	4461
VANOVER	 7,461	0.003	4462
VANBUREN	 7,461	0.003	4463
THIEL	 7,461	0.003	4464
SCHINDLER	 7,461	0.003	4465
SCHILLER	 7,461	0.003	4466
RIGBY	 7,461	0.003	4467
POMEROY	 7,461	0.003	4468
PASSMORE	 7,461	0.003	4469
MARBLE	 7,461	0.003	4470
MANZO	 7,461	0.003	4471
MAHAFFEY	 7,461	0.003	4472
LINDGREN	 7,461	0.003	4473
LAFLAMME	 7,461	0.003	4474
GREATHOUSE	 7,461	0.003	4475
FITE	 7,461	0.003	4476
FERRARI	 7,461	0.003	4477
CALABRESE	 7,461	0.003	4478
BAYNE	 7,461	0.003	4479
YAMAMOTO	 7,461	0.003	4480
WICK	 7,461	0.003	4481
TOWNES	 7,461	0.003	4482
THAMES	 7,461	0.003	4483
STEEL	 7,461	0.003	4484
REINHART	 7,461	0.003	4485
PEELER	 7,461	0.003	4486
NARANJO	 7,461	0.003	4487
MONTEZ	 7,461	0.003	4488
MCDADE	 7,461	0.003	4489
MAST	 7,461	0.003	4490
MARKLEY	 7,461	0.003	4491
MARCHAND	 7,461	0.003	4492
LEEPER	 7,461	0.003	4493
KONG	 7,461	0.003	4494
KELLUM	 7,461	0.003	4495
HUDGENS	 7,461	0.003	4496
HENNESSEY	 7,461	0.003	4497
HADDEN	 7,461	0.003	4498
GUESS	 7,461	0.003	4499
GAINEY	 7,461	0.003	4500
COPPOLA	 7,461	0.003	4501
BORREGO	 7,461	0.003	4502
BOLLING	 7,461	0.003	4503
BEANE	 7,461	0.003	4504
AULT	 7,461	0.003	4505
SLATON	 7,461	0.003	4506
POLAND	 7,461	0.003	4507
PAPE	 7,461	0.003	4508
NULL	 7,461	0.003	4509
MULKEY	 7,461	0.003	4510
LIGHTNER	 7,461	0.003	4511
LANGER	 7,461	0.003	4512
HILLARD	 7,461	0.003	4513
GLASGOW	 7,461	0.003	4514
FABIAN	 7,461	0.003	4515
ETHRIDGE	 7,461	0.003	4516
ENRIGHT	 7,461	0.003	4517
DEROSA	 7,461	0.003	4518
BASKIN	 7,461	0.003	4519
ALFRED	 7,461	0.003	4520
WEINBERG	 7,461	0.003	4521
TURMAN	 7,461	0.003	4522
TINKER	 7,461	0.003	4523
SOMERVILLE	 7,461	0.003	4524
PARDO	 7,461	0.003	4525
NOLL	 7,461	0.003	4526
LASHLEY	 7,461	0.003	4527
INGRAHAM	 7,461	0.003	4528
HILLER	 7,461	0.003	4529
HENDON	 7,461	0.003	4530
GLAZE	 7,461	0.003	4531
FLORA	 7,461	0.003	4532
COTHRAN	 7,461	0.003	4533
COOKSEY	 7,461	0.003	4534
CONTE	 7,461	0.003	4535
CARRICO	 7,461	0.003	4536
APPLE	 7,461	0.003	4537
ABNER	 7,461	0.003	4538
WOOLEY	 7,461	0.003	4539
SWOPE	 7,461	0.003	4540
SUMMERLIN	 7,461	0.003	4541
STURGIS	 7,461	0.003	4542
STURDIVANT	 7,461	0.003	4543
STOTT	 7,461	0.003	4544
SPURGEON	 7,461	0.003	4545
SPILLMAN	 7,461	0.003	4546
SPEIGHT	 7,461	0.003	4547
ROUSSEL	 7,461	0.003	4548
POPP	 7,461	0.003	4549
NUTTER	 7,461	0.003	4550
MCKEON	 7,461	0.003	4551
MAZZA	 7,461	0.003	4552
MAGNUSON	 7,461	0.003	4553
LANNING	 7,461	0.003	4554
KOZAK	 7,461	0.003	4555
JANKOWSKI	 7,461	0.003	4556
HEYWARD	 7,461	0.003	4557
FORSTER	 7,461	0.003	4558
CORWIN	 7,461	0.003	4559
CALLAGHAN	 7,461	0.003	4560
BAYS	 7,461	0.003	4561
WORTHAM	 7,461	0.003	4562
USHER	 7,461	0.003	4563
THERIOT	 7,461	0.003	4564
SAYERS	 7,461	0.003	4565
SABO	 7,461	0.003	4566
RUPERT	 7,461	0.003	4567
POLING	 7,461	0.003	4568
NATHAN	 7,461	0.003	4569
LOYA	 7,461	0.003	4570
LIEBERMAN	 7,461	0.003	4571
LEVI	 7,461	0.003	4572
LAROCHE	 7,461	0.003	4573
LABELLE	 7,461	0.003	4574
HOWES	 7,461	0.003	4575
HARR	 7,461	0.003	4576
GARAY	 7,461	0.003	4577
FOGARTY	 7,461	0.003	4578
EVERSON	 7,461	0.003	4579
DURKIN	 7,461	0.003	4580
DOMINQUEZ	 7,461	0.003	4581
CHAVES	 7,461	0.003	4582
CHAMBLISS	 7,461	0.003	4583
ALFONSO	 7,461	0.003	4584
WITCHER	 7,461	0.003	4585
WILBER	 7,461	0.003	4586
VIEIRA	 7,461	0.003	4587
VANDIVER	 7,461	0.003	4588
TERRILL	 7,461	0.003	4589
STOKER	 7,461	0.003	4590
SCHREINER	 7,461	0.003	4591
NESTOR	 7,461	0.003	4592
MOORMAN	 7,461	0.003	4593
LIDDELL	 7,461	0.003	4594
LEW	 7,461	0.003	4595
LAWHORN	 7,461	0.003	4596
KRUG	 7,461	0.003	4597
IRONS	 7,461	0.003	4598
HYLTON	 7,461	0.003	4599
HOLLENBECK	 7,461	0.003	4600
HERRIN	 7,461	0.003	4601
HEMBREE	 7,461	0.003	4602
HAIR	 7,461	0.003	4603
GOOLSBY	 7,461	0.003	4604
GOODIN	 7,461	0.003	4605
GILMER	 7,461	0.003	4606
FOLTZ	 7,461	0.003	4607
DINKINS	 7,461	0.003	4608
DAUGHTRY	 7,461	0.003	4609
CABAN	 7,461	0.003	4610
BRIM	 7,461	0.003	4611
BRILEY	 7,461	0.003	4612
BILODEAU	 7,461	0.003	4613
BEAR	 7,461	0.003	4614
WYANT	 7,461	0.003	4615
VERGARA	 7,461	0.003	4616
TALLENT	 7,461	0.003	4617
SWEARINGEN	 7,461	0.003	4618
STROUP	 7,461	0.003	4619
SHERRY	 7,461	0.003	4620
SCRIBNER	 7,461	0.003	4621
ROGER	 7,461	0.003	4622
QUILLEN	 7,461	0.003	4623
PITMAN	 7,461	0.003	4624
MONACO	 7,461	0.003	4625
MCCANTS	 7,461	0.003	4626
MAXFIELD	 7,461	0.003	4627
MARTINSON	 7,461	0.003	4628
LANDON	 7,461	0.003	4629
HOLTZ	 7,461	0.003	4630
FLOURNOY	 7,461	0.003	4631
BROOKINS	 7,461	0.003	4632
BRODY	 7,461	0.003	4633
BAUMGARDNER	 7,461	0.003	4634
ANGELO	 7,461	0.003	4635
STRAUB	 7,461	0.003	4636
SILLS	 7,461	0.003	4637
ROYBAL	 7,461	0.003	4638
ROUNDTREE	 7,461	0.003	4639
OSWALT	 7,461	0.003	4640
MONEY	 7,461	0.003	4641
MCGRIFF	 7,461	0.003	4642
MCDOUGALL	 7,461	0.003	4643
MCCLEARY	 7,461	0.003	4644
MAGGARD	 7,461	0.003	4645
GRAGG	 7,461	0.003	4646
GOODING	 7,461	0.003	4647
GODINEZ	 7,461	0.003	4648
DOOLITTLE	 7,461	0.003	4649
DONATO	 7,461	0.003	4650
COWELL	 7,461	0.003	4651
CASSELL	 7,461	0.003	4652
BRACKEN	 7,461	0.003	4653
APPEL	 7,461	0.003	4654
AHMAD	 7,461	0.003	4655
ZAMBRANO	 7,461	0.003	4656
REUTER	 7,461	0.003	4657
PEREA	 7,461	0.003	4658
OLIVE	 7,461	0.003	4659
NAKAMURA	 7,461	0.003	4660
MONAGHAN	 7,461	0.003	4661
MICKENS	 7,461	0.003	4662
MCCLINTON	 7,461	0.003	4663
MCCLARY	 7,461	0.003	4664
MARLER	 7,461	0.003	4665
KISH	 7,461	0.003	4666
JUDKINS	 7,461	0.003	4667
GILBREATH	 7,461	0.003	4668
FREESE	 7,461	0.003	4669
FLANIGAN	 7,461	0.003	4670
FELTS	 7,461	0.003	4671
ERDMANN	 7,461	0.003	4672
DODDS	 7,461	0.003	4673
CHEW	 7,461	0.003	4674
BROWNELL	 7,461	0.003	4675
BRAZIL	 7,461	0.003	4676
BOATRIGHT	 7,461	0.003	4677
BARRETO	 7,461	0.003	4678
SLAYTON	 7,461	0.003	4679
SANDBERG	 7,461	0.003	4680
SALDIVAR	 7,461	0.003	4681
PETTWAY	 7,461	0.003	4682
ODUM	 7,461	0.003	4683
NARVAEZ	 7,461	0.003	4684
MOULTRIE	 7,461	0.003	4685
MONTEMAYOR	 7,461	0.003	4686
MERRELL	 7,461	0.003	4687
LEES	 7,461	0.003	4688
KEYSER	 7,461	0.003	4689
HOKE	 7,461	0.003	4690
HARDAWAY	 7,461	0.003	4691
HANNAN	 7,461	0.003	4692
GILBERTSON	 7,461	0.003	4693
FOGG	 7,461	0.003	4694
DUMONT	 7,461	0.003	4695
DEBERRY	 7,461	0.003	4696
COGGINS	 7,461	0.003	4697
CARRERA	 7,461	0.003	4698
BUXTON	 7,461	0.003	4699
BUCHER	 7,461	0.003	4700
BROADNAX	 7,461	0.003	4701
BEESON	 7,461	0.003	4702
ARAUJO	 7,461	0.003	4703
APPLETON	 7,461	0.003	4704
AMUNDSON	 7,461	0.003	4705
AGUAYO	 7,461	0.003	4706
ACKLEY	 7,461	0.003	4707
YOCUM	 7,461	0.003	4708
WORSHAM	 7,461	0.003	4709
SHIVERS	 7,461	0.003	4710
SHELLY	 7,461	0.003	4711
SANCHES	 7,461	0.003	4712
SACCO	 7,461	0.003	4713
ROBEY	 7,461	0.003	4714
RHODEN	 7,461	0.003	4715
PENDER	 7,461	0.003	4716
OCHS	 7,461	0.003	4717
MCCURRY	 7,461	0.003	4718
MADERA	 7,461	0.003	4719
LUONG	 7,461	0.003	4720
LUIS	 7,461	0.003	4721
KNOTTS	 7,461	0.003	4722
JACKMAN	 7,461	0.003	4723
HEINRICH	 7,461	0.003	4724
HARGRAVE	 7,461	0.003	4725
GAULT	 7,461	0.003	4726
FOREST	 7,461	0.003	4727
COMEAUX	 7,461	0.003	4728
CHITWOOD	 7,461	0.003	4729
CHILD	 7,461	0.003	4730
CARAWAY	 7,461	0.003	4731
BOETTCHER	 7,461	0.003	4732
BERNHARDT	 7,461	0.003	4733
BARRIENTOS	 7,461	0.003	4734
ZINK	 7,461	0.003	4735
WICKHAM	 7,461	0.003	4736
WHITEMAN	 7,461	0.003	4737
THORP	 7,461	0.003	4738
STILLMAN	 7,461	0.003	4739
SETTLES	 7,461	0.003	4740
SCHOONOVER	 7,461	0.003	4741
ROQUE	 7,461	0.003	4742
RIDDELL	 7,461	0.003	4743
REY	 7,461	0.003	4744
PILCHER	 7,461	0.003	4745
PHIFER	 7,461	0.003	4746
NOVOTNY	 7,461	0.003	4747
MAPLE	 7,461	0.003	4748
MACLEOD	 7,461	0.003	4749
HARDEE	 7,461	0.003	4750
HAASE	 7,461	0.003	4751
GRIDER	 7,461	0.003	4752
FREDRICK	 7,461	0.003	4753
EARNEST	 7,461	0.003	4754
DOUCETTE	 7,461	0.003	4755
CLAUSEN	 7,461	0.003	4756
CHRISTMAS	 7,461	0.003	4757
BEVINS	 7,461	0.003	4758
BEAMON	 7,461	0.003	4759
BADILLO	 7,461	0.003	4760
TOLLEY	 4,974	0.002	4761
TINDALL	 4,974	0.002	4762
SOULE	 4,974	0.002	4763
SNOOK	 4,974	0.002	4764
SEBASTIAN	 4,974	0.002	4765
SEALE	 4,974	0.002	4766
PITCHER	 4,974	0.002	4767
PINKNEY	 4,974	0.002	4768
PELLEGRINO	 4,974	0.002	4769
NOWELL	 4,974	0.002	4770
NEMETH	 4,974	0.002	4771
NAIL	 4,974	0.002	4772
MONDRAGON	 4,974	0.002	4773
MCLANE	 4,974	0.002	4774
LUNDGREN	 4,974	0.002	4775
INGALLS	 4,974	0.002	4776
HUDSPETH	 4,974	0.002	4777
HIXSON	 4,974	0.002	4778
GEARHART	 4,974	0.002	4779
FURLONG	 4,974	0.002	4780
DOWNES	 4,974	0.002	4781
DIONNE	 4,974	0.002	4782
DIBBLE	 4,974	0.002	4783
DEYOUNG	 4,974	0.002	4784
CORNEJO	 4,974	0.002	4785
CAMARA	 4,974	0.002	4786
BROOKSHIRE	 4,974	0.002	4787
BOYETTE	 4,974	0.002	4788
WOLCOTT	 4,974	0.002	4789
TRACEY	 4,974	0.002	4790
SURRATT	 4,974	0.002	4791
SELLARS	 4,974	0.002	4792
SEGAL	 4,974	0.002	4793
SALYER	 4,974	0.002	4794
REEVE	 4,974	0.002	4795
RAUSCH	 4,974	0.002	4796
PHILIPS	 4,974	0.002	4797
LABONTE	 4,974	0.002	4798
HARO	 4,974	0.002	4799
GOWER	 4,974	0.002	4800
FREELAND	 4,974	0.002	4801
FAWCETT	 4,974	0.002	4802
EADS	 4,974	0.002	4803
DRIGGERS	 4,974	0.002	4804
DONLEY	 4,974	0.002	4805
COLLETT	 4,974	0.002	4806
CAGE	 4,974	0.002	4807
BROMLEY	 4,974	0.002	4808
BOATMAN	 4,974	0.002	4809
BALLINGER	 4,974	0.002	4810
BALDRIDGE	 4,974	0.002	4811
VOLZ	 4,974	0.002	4812
TROMBLEY	 4,974	0.002	4813
STONGE	 4,974	0.002	4814
SILAS	 4,974	0.002	4815
SHANAHAN	 4,974	0.002	4816
RIVARD	 4,974	0.002	4817
RHYNE	 4,974	0.002	4818
PEDROZA	 4,974	0.002	4819
MATIAS	 4,974	0.002	4820
MALLARD	 4,974	0.002	4821
JAMIESON	 4,974	0.002	4822
HEDGEPETH	 4,974	0.002	4823
HARTNETT	 4,974	0.002	4824
ESTEVEZ	 4,974	0.002	4825
ESKRIDGE	 4,974	0.002	4826
DENMAN	 4,974	0.002	4827
CHIU	 4,974	0.002	4828
CHINN	 4,974	0.002	4829
CATLETT	 4,974	0.002	4830
CARMACK	 4,974	0.002	4831
BUIE	 4,974	0.002	4832
BOOK	 4,974	0.002	4833
BECHTEL	 4,974	0.002	4834
BEARDSLEY	 4,974	0.002	4835
BARD	 4,974	0.002	4836
BALLOU	 4,974	0.002	4837
WINDSOR	 4,974	0.002	4838
ULMER	 4,974	0.002	4839
STORM	 4,974	0.002	4840
SKEEN	 4,974	0.002	4841
ROBLEDO	 4,974	0.002	4842
RINCON	 4,974	0.002	4843
REITZ	 4,974	0.002	4844
PIAZZA	 4,974	0.002	4845
PEARL	 4,974	0.002	4846
MUNGER	 4,974	0.002	4847
MOTEN	 4,974	0.002	4848
MCMICHAEL	 4,974	0.002	4849
LOFTUS	 4,974	0.002	4850
LEDET	 4,974	0.002	4851
KERSEY	 4,974	0.002	4852
GROFF	 4,974	0.002	4853
FOWLKES	 4,974	0.002	4854
FOLK	 4,974	0.002	4855
CRUMPTON	 4,974	0.002	4856
COLLETTE	 4,974	0.002	4857
CLOUSE	 4,974	0.002	4858
BETTIS	 4,974	0.002	4859
VILLAGOMEZ	 4,974	0.002	4860
TIMMERMAN	 4,974	0.002	4861
STROM	 4,974	0.002	4862
SAUL	 4,974	0.002	4863
SANTORO	 4,974	0.002	4864
RODDY	 4,974	0.002	4865
PHILLIP	 4,974	0.002	4866
PENROD	 4,974	0.002	4867
MUSSELMAN	 4,974	0.002	4868
MACPHERSON	 4,974	0.002	4869
LEBOEUF	 4,974	0.002	4870
HARLESS	 4,974	0.002	4871
HADDAD	 4,974	0.002	4872
GUIDO	 4,974	0.002	4873
GOLDING	 4,974	0.002	4874
FULKERSON	 4,974	0.002	4875
FANNIN	 4,974	0.002	4876
DULANEY	 4,974	0.002	4877
DOWDELL	 4,974	0.002	4878
DEANE	 4,974	0.002	4879
COTTLE	 4,974	0.002	4880
CEJA	 4,974	0.002	4881
CATE	 4,974	0.002	4882
BOSLEY	 4,974	0.002	4883
BENGE	 4,974	0.002	4884
ALBRITTON	 4,974	0.002	4885
VOIGT	 4,974	0.002	4886
TROWBRIDGE	 4,974	0.002	4887
SOILEAU	 4,974	0.002	4888
SEELY	 4,974	0.002	4889
ROME	 4,974	0.002	4890
ROHDE	 4,974	0.002	4891
PEARSALL	 4,974	0.002	4892
PAULK	 4,974	0.002	4893
ORTH	 4,974	0.002	4894
NASON	 4,974	0.002	4895
MOTA	 4,974	0.002	4896
MCMULLIN	 4,974	0.002	4897
MARQUARDT	 4,974	0.002	4898
MADIGAN	 4,974	0.002	4899
HOAG	 4,974	0.002	4900
GILLUM	 4,974	0.002	4901
GAYLE	 4,974	0.002	4902
GABBARD	 4,974	0.002	4903
FENWICK	 4,974	0.002	4904
FENDER	 4,974	0.002	4905
ECK	 4,974	0.002	4906
DANFORTH	 4,974	0.002	4907
CUSHING	 4,974	0.002	4908
CRESS	 4,974	0.002	4909
CREED	 4,974	0.002	4910
CAZARES	 4,974	0.002	4911
CASANOVA	 4,974	0.002	4912
BEY	 4,974	0.002	4913
BETTENCOURT	 4,974	0.002	4914
BARRINGER	 4,974	0.002	4915
BABER	 4,974	0.002	4916
STANSBERRY	 4,974	0.002	4917
SCHRAMM	 4,974	0.002	4918
RUTTER	 4,974	0.002	4919
RIVERO	 4,974	0.002	4920
RACE	 4,974	0.002	4921
OQUENDO	 4,974	0.002	4922
NECAISE	 4,974	0.002	4923
